,AAK1,ABL1-nonphosphorylated,ABL1-phosphorylated,ABL2,ACVR1,ACVR1B,ACVR2A,ACVR2B,ACVRL1,ADCK3,ADCK4,AKT1,AKT2,AKT3,ALK,AMPK-alpha1,AMPK-alpha2,ANKK1,ARK5,ASK1,ASK2,AURKA,AURKB,AURKC,AXL,BIKE,BLK,BMPR1A,BMPR1B,BMPR2,BMX,BRAF,BRK,BRSK1,BRSK2,BTK,BUB1,CAMK1,CAMK1B,CAMK1D,CAMK1G,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK4,CAMKK1,CAMKK2,CASK,CDC2L1,CDC2L2,CDC2L5,CDK11,CDK2,CDK3,CDK4,CDK4-cyclinD1,CDK4-cyclinD3,CDK5,CDK7,CDK8,CDK9,CDKL1,CDKL2,CDKL3,CDKL5,CHEK1,CHEK2,CIT,CLK1,CLK2,CLK3,CLK4,CSF1R,CSF1R-autoinhibited,CSK,CSNK1A1,CSNK1A1L,CSNK1D,CSNK1E,CSNK1G1,CSNK1G2,CSNK1G3,CSNK2A1,CSNK2A2,CTK,DAPK1,DAPK2,DAPK3,DCAMKL1,DCAMKL2,DCAMKL3,DDR1,DDR2,DLK,DMPK,DMPK2,DRAK1,DRAK2,DYRK1A,DYRK1B,DYRK2,EGFR,EIF2AK1,EPHA1,EPHA2,EPHA3,EPHA4,EPHA5,EPHA6,EPHA7,EPHA8,EPHB1,EPHB2,EPHB3,EPHB4,EPHB6,ERBB2,ERBB3,ERBB4,ERK1,ERK2,ERK3,ERK4,ERK5,ERK8,ERN1,FAK,FER,FES,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FLT3-autoinhibited,FLT4,FRK,FYN,GAK,"GCN2(Kin.Dom.2,S808G)",GRK1,GRK2,GRK3,GRK4,GRK7,GSK3A,GSK3B,HASPIN,HCK,HIPK1,HIPK2,HIPK3,HIPK4,HPK1,HUNK,ICK,IGF1R,IKK-alpha,IKK-beta,IKK-epsilon,INSR,INSRR,IRAK1,IRAK3,IRAK4,ITK,JAK1(JH1domain-catalytic),JAK1(JH2domain-pseudokinase),JAK2(JH1domain-catalytic),JAK3(JH1domain-catalytic),JNK1,JNK2,JNK3,KIT,KIT-autoinhibited,LATS1,LATS2,LCK,LIMK1,LIMK2,LKB1,LOK,LRRK2,LTK,LYN,LZK,MAK,MAP3K1,MAP3K15,MAP3K2,MAP3K3,MAP3K4,MAP4K2,MAP4K3,MAP4K4,MAP4K5,MAPKAPK2,MAPKAPK5,MARK1,MARK2,MARK3,MARK4,MAST1,MEK1,MEK2,MEK3,MEK4,MEK5,MEK6,MELK,MERTK,MET,MINK,MKK7,MKNK1,MKNK2,MLCK,MLK1,MLK2,MLK3,MRCKA,MRCKB,MST1,MST1R,MST2,MST3,MST4,MTOR,MUSK,MYLK,MYLK2,MYLK4,MYO3A,MYO3B,NDR1,NDR2,NEK1,NEK10,NEK11,NEK2,NEK3,NEK4,NEK5,NEK6,NEK7,NEK9,NIK,NIM1,NLK,OSR1,PAK1,PAK2,PAK3,PAK4,PAK6,PAK7,PCTK1,PCTK2,PCTK3,PDGFRA,PDGFRB,PDPK1,PFTAIRE2,PFTK1,PHKG1,PHKG2,PIK3C2B,PIK3C2G,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK4CB,PIKFYVE,PIM1,PIM2,PIM3,PIP5K1A,PIP5K1C,PIP5K2B,PIP5K2C,PKAC-alpha,PKAC-beta,PKMYT1,PKN1,PKN2,PLK1,PLK2,PLK3,PLK4,PRKCD,PRKCE,PRKCH,PRKCI,PRKCQ,PRKD1,PRKD2,PRKD3,PRKG1,PRKG2,PRKR,PRKX,PRP4,PYK2,QSK,RAF1,RET,RIOK1,RIOK2,RIOK3,RIPK1,RIPK2,RIPK4,RIPK5,ROCK1,ROCK2,ROS1,RPS6KA4(Kin.Dom.1-N-terminal),RPS6KA4(Kin.Dom.2-C-terminal),RPS6KA5(Kin.Dom.1-N-terminal),RPS6KA5(Kin.Dom.2-C-terminal),RSK1(Kin.Dom.1-N-terminal),RSK1(Kin.Dom.2-C-terminal),RSK2(Kin.Dom.1-N-terminal),RSK2(Kin.Dom.2-C-terminal),RSK3(Kin.Dom.1-N-terminal),RSK3(Kin.Dom.2-C-terminal),RSK4(Kin.Dom.1-N-terminal),RSK4(Kin.Dom.2-C-terminal),S6K1,SBK1,SGK,SGK2,SGK3,SIK,SIK2,SLK,SNARK,SNRK,SRC,SRMS,SRPK1,SRPK2,SRPK3,STK16,STK33,STK35,STK36,STK39,SYK,SgK110,TAK1,TAOK1,TAOK2,TAOK3,TBK1,TEC,TESK1,TGFBR1,TGFBR2,TIE1,TIE2,TLK1,TLK2,TNIK,TNK1,TNK2,TNNI3K,TRKA,TRKB,TRKC,TRPM6,TSSK1B,TSSK3,TTK,TXK,TYK2(JH1domain-catalytic),TYK2(JH2domain-pseudokinase),TYRO3,ULK1,ULK2,ULK3,VEGFR2,VPS34,VRK2,WEE1,WEE2,WNK1,WNK2,WNK3,WNK4,YANK1,YANK2,YANK3,YES,YSK1,YSK4,ZAK,ZAP70,p38-alpha,p38-beta,p38-delta,p38-gamma
> 90% Inh,14,71,38,27,20,15,8,14,3,11,20,12,12,10,8,13,8,9,19,3,3,40,48,26,49,46,56,5,22,8,12,28,29,7,10,19,32,2,7,9,5,13,9,4,2,3,9,6,4,10,5,8,23,9,6,8,11,14,9,24,19,11,10,28,14,8,16,6,69,35,30,13,28,75,10,20,38,8,46,56,8,14,13,14,24,3,17,10,17,5,5,17,104,50,13,15,29,48,23,24,23,13,46,10,26,20,14,13,12,20,6,28,13,15,5,11,63,37,21,27,4,2,8,7,5,27,4,17,6,4,12,13,9,10,38,56,80,13,53,30,25,25,27,19,1,9,12,12,25,11,19,41,26,25,33,23,17,1,13,8,12,13,7,14,12,26,12,10,9,15,19,61,53,31,38,45,126,10,10,24,59,10,17,5,74,11,15,26,5,9,5,5,17,14,9,21,20,19,27,4,3,9,8,3,9,4,15,17,14,12,121,9,18,27,12,25,1,9,35,18,17,7,7,7,20,24,11,12,6,9,6,22,12,15,35,6,2,16,3,8,7,6,15,5,5,23,6,9,5,7,10,22,6,6,4,19,12,11,16,11,14,8,71,145,11,4,4,7,10,14,7,13,35,16,15,16,12,7,11,6,3,9,7,25,28,26,3,12,4,27,26,24,27,24,25,26,11,17,29,32,44,16,32,6,21,3,11,8,32,67,47,11,30,21,39,13,6,42,42,6,9,16,3,6,19,10,12,6,15,4,10,10,6,10,4,5,9,26,14,49,37,3,39,24,14,1,11,26,18,12,28,3,9,7,20,20,8,15,6,13,11,20,19,41,33,7,8,25,20,15,16,62,27,24,3,5,6,11,23,30,23,7,17,14,23,46,29,14,5,6,1,6,4,2,16,8,6,27,10,97,31,3,67,19,8,7
